state,district,year,irrigation_type,source,area_hectares
Arunachal Pradesh,Lohit,1998,net,canal_private,0.0
Arunachal Pradesh,Lower Subansiri,1998,net,canal_private,0.0
Arunachal Pradesh,Papum Pare,1998,net,canal_private,0.0
Arunachal Pradesh,Tawang,1998,net,canal_private,0.0
Arunachal Pradesh,Tirap,1998,net,canal_private,0.0
Arunachal Pradesh,Upper Siang,1998,net,canal_private,0.0
Arunachal Pradesh,Upper Subansiri,1998,net,canal_private,0.0
Arunachal Pradesh,West Kameng,1998,net,canal_private,0.0
Arunachal Pradesh,West Siang,1998,net,canal_private,0.0
Bihar,Araria,1998,net,canal_private,0.0
Bihar,Aurangabad,1998,net,canal_private,0.0
Bihar,Banka,1998,net,canal_private,0.0
Bihar,Begusarai,1998,net,canal_private,0.0
Bihar,Bhagalpur,1998,net,canal_private,0.0
Bihar,Bhojpur,1998,net,canal_private,0.0
Bihar,Bokaro,1998,net,canal_private,0.0
Bihar,Buxar,1998,net,canal_private,0.0
Bihar,Chatra,1998,net,canal_private,0.0
Bihar,Darbhanga,1998,net,canal_private,0.0
Bihar,Deoghar,1998,net,canal_private,0.0
Bihar,Dhanbad,1998,net,canal_private,0.0
Bihar,Dumka,1998,net,canal_private,0.0
Bihar,East Singhbum,1998,net,canal_private,0.0
Bihar,Garhwa,1998,net,canal_private,0.0
Bihar,Gaya,1998,net,canal_private,0.0
Bihar,Giridih,1998,net,canal_private,0.0
Bihar,Godda,1998,net,canal_private,0.0
Bihar,Gopalganj,1998,net,canal_private,0.0
Bihar,Gumla,1998,net,canal_private,0.0
Bihar,Hazaribagh,1998,net,canal_private,0.0
Bihar,Jamui,1998,net,canal_private,0.0
Bihar,Jehanabad,1998,net,canal_private,0.0
Bihar,Kaimur (Bhabua),1998,net,canal_private,0.0
Bihar,Katihar,1998,net,canal_private,0.0
Bihar,Khagaria,1998,net,canal_private,0.0
Bihar,Kishanganj,1998,net,canal_private,0.0
Bihar,Koderma,1998,net,canal_private,0.0
Bihar,Lakhisarai,1998,net,canal_private,0.0
Bihar,Lohardaga,1998,net,canal_private,0.0
Bihar,Madhepura,1998,net,canal_private,0.0
Bihar,Madhubani,1998,net,canal_private,0.0
Bihar,Munger,1998,net,canal_private,0.0
Bihar,Muzaffarpur,1998,net,canal_private,0.0
Bihar,Nalanda,1998,net,canal_private,0.0
Bihar,Nawada,1998,net,canal_private,0.0
Bihar,Pakur,1998,net,canal_private,0.0
Bihar,Pashchim Champaran,1998,net,canal_private,0.0
Bihar,Patna,1998,net,canal_private,0.0
Bihar,Purbi Champaran,1998,net,canal_private,0.0
Bihar,Purnia,1998,net,canal_private,0.0
Bihar,Ranchi,1998,net,canal_private,0.0
Bihar,Rohtas,1998,net,canal_private,0.0
Bihar,Saharsa,1998,net,canal_private,0.0
Bihar,Sahebganj,1998,net,canal_private,0.0
Bihar,Samastipur,1998,net,canal_private,0.0
Bihar,Saran,1998,net,canal_private,0.0
Bihar,Sheikhpura,1998,net,canal_private,0.0
Bihar,Sheohar,1998,net,canal_private,0.0
Bihar,Sitamarhi,1998,net,canal_private,0.0
Bihar,Siwan,1998,net,canal_private,0.0
Bihar,Supaul,1998,net,canal_private,0.0
Bihar,Vaishali,1998,net,canal_private,0.0
Bihar,West Singhbhum,1998,net,canal_private,0.0
Chandigarh,Chandigarh,1998,net,canal_private,0.0
Chhattisgarh,Bastar,1998,net,canal_private,0.0
Gujarat,Ahmadabad,1998,net,canal_private,0.0
Gujarat,Amreli,1998,net,canal_private,0.0
Gujarat,Banas Kantha,1998,net,canal_private,0.0
Gujarat,Bharuch,1998,net,canal_private,0.0
Gujarat,Bhavnagar,1998,net,canal_private,0.0
Gujarat,Dang,1998,net,canal_private,0.0
Gujarat,Gandhinagar,1998,net,canal_private,0.0
Gujarat,Jamnagar,1998,net,canal_private,0.0
Gujarat,Junagadh,1998,net,canal_private,0.0
Gujarat,Kachchh,1998,net,canal_private,0.0
Gujarat,Kheda,1998,net,canal_private,0.0
Gujarat,Mahesana,1998,net,canal_private,0.0
Gujarat,Panch Mahals,1998,net,canal_private,0.0
Gujarat,Rajkot,1998,net,canal_private,0.0
Gujarat,Sabar Kantha,1998,net,canal_private,0.0
Gujarat,Surat,1998,net,canal_private,0.0
Gujarat,Surendranagar,1998,net,canal_private,0.0
Gujarat,Vadodara,1998,net,canal_private,0.0
Gujarat,Valsad,1998,net,canal_private,0.0
Haryana,Ambala,1998,net,canal_private,0.0
Haryana,Bhiwani,1998,net,canal_private,0.0
Haryana,Faridabad,1998,net,canal_private,0.0
Haryana,Fatehabad,1998,net,canal_private,0.0
Haryana,Gurgaon,1998,net,canal_private,0.0
Haryana,Hisar,1998,net,canal_private,0.0
Haryana,Jhajjar,1998,net,canal_private,0.0
Haryana,Jind,1998,net,canal_private,0.0
Haryana,Kaithal,1998,net,canal_private,0.0
Haryana,Karnal,1998,net,canal_private,0.0
Haryana,Kurukshetra,1998,net,canal_private,0.0
Haryana,Mahendragarh,1998,net,canal_private,0.0
Haryana,Panchkula,1998,net,canal_private,0.0
Haryana,Panipat,1998,net,canal_private,0.0
Haryana,Rewari,1998,net,canal_private,0.0
Haryana,Rohtak,1998,net,canal_private,0.0
Haryana,Sirsa,1998,net,canal_private,0.0
Haryana,Sonipat,1998,net,canal_private,0.0
Haryana,Yamunanagar,1998,net,canal_private,0.0
Himachal Pradesh,Bilaspur,1998,net,canal_private,0.0
Himachal Pradesh,Chamba,1998,net,canal_private,0.0
Himachal Pradesh,Hamirpur,1998,net,canal_private,0.0
Himachal Pradesh,Kangra,1998,net,canal_private,0.0
Himachal Pradesh,Kinnaur,1998,net,canal_private,0.0
Himachal Pradesh,Kullu,1998,net,canal_private,0.0
Himachal Pradesh,Lahul And Spiti,1998,net,canal_private,0.0
Himachal Pradesh,Mandi,1998,net,canal_private,0.0
Himachal Pradesh,Shimla,1998,net,canal_private,0.0
Himachal Pradesh,Sirmaur,1998,net,canal_private,0.0
Himachal Pradesh,Solan,1998,net,canal_private,0.0
Himachal Pradesh,Una,1998,net,canal_private,0.0
Jammu And Kashmir,Anantnag,1998,net,canal_private,26538.0
Jammu And Kashmir,Badgam,1998,net,canal_private,20943.0
Jammu And Kashmir,Baramulla,1998,net,canal_private,24497.0
Jammu And Kashmir,Doda,1998,net,canal_private,5053.0
Jammu And Kashmir,Jammu,1998,net,canal_private,648.0
Jammu And Kashmir,Kathua,1998,net,canal_private,1760.0
Jammu And Kashmir,Kupwara,1998,net,canal_private,15565.0
Jammu And Kashmir,Poonch,1998,net,canal_private,892.0
Jammu And Kashmir,Pulwama,1998,net,canal_private,20241.0
Jammu And Kashmir,Rajauri,1998,net,canal_private,628.0
Jammu And Kashmir,Srinagar,1998,net,canal_private,8047.0
Jammu And Kashmir,Udhampur,1998,net,canal_private,3016.0
Jharkhand,Palamu,1998,net,canal_private,0.0
Karnataka,Bagalkot,1998,net,canal_private,0.0
Karnataka,Bangalore Rural,1998,net,canal_private,0.0
Karnataka,Belgaum,1998,net,canal_private,0.0
Karnataka,Bellary,1998,net,canal_private,0.0
Karnataka,Bengaluru Urban,1998,net,canal_private,0.0
Karnataka,Bidar,1998,net,canal_private,0.0
Karnataka,Bijapur,1998,net,canal_private,0.0
Karnataka,Chamarajanagar,1998,net,canal_private,0.0
Karnataka,Chikmagalur,1998,net,canal_private,0.0
Karnataka,Chitradurga,1998,net,canal_private,0.0
Karnataka,Dakshin Kannad,1998,net,canal_private,0.0
Karnataka,Davangere,1998,net,canal_private,0.0
Karnataka,Dharwad,1998,net,canal_private,0.0
Karnataka,Gadag,1998,net,canal_private,0.0
Karnataka,Gulbarga,1998,net,canal_private,0.0
Karnataka,Hassan,1998,net,canal_private,0.0
Karnataka,Haveri,1998,net,canal_private,0.0
Karnataka,Kodagu,1998,net,canal_private,0.0
Karnataka,Kolar,1998,net,canal_private,0.0
Karnataka,Koppal,1998,net,canal_private,0.0
Karnataka,Mandya,1998,net,canal_private,0.0
Karnataka,Mysore,1998,net,canal_private,0.0
Karnataka,Raichur,1998,net,canal_private,0.0
Karnataka,Shimoga,1998,net,canal_private,0.0
Karnataka,Tumkur,1998,net,canal_private,0.0
Karnataka,Udupi,1998,net,canal_private,0.0
Karnataka,Uttar Kannad,1998,net,canal_private,0.0
Kerala,Alappuzha,1998,net,canal_private,15.0
Kerala,Ernakulam,1998,net,canal_private,241.0
Kerala,Idukki,1998,net,canal_private,1.0
Kerala,Kannur,1998,net,canal_private,878.0
Kerala,Kasaragod,1998,net,canal_private,1.0
Kerala,Kollam,1998,net,canal_private,18.0
Kerala,Kottayam,1998,net,canal_private,4.0
Kerala,Kozhikode,1998,net,canal_private,367.0
Kerala,Malappuram,1998,net,canal_private,218.0
Kerala,Palakkad,1998,net,canal_private,135.0
Kerala,Pathanamthitta,1998,net,canal_private,88.0
Kerala,Thiruvananthapuram,1998,net,canal_private,28.0
Kerala,Thrissur,1998,net,canal_private,60.0
Kerala,Wayanad,1998,net,canal_private,428.0
Lakshadweep,Lakshadweep District,1998,net,canal_private,0.0
Madhya Pradesh,Balaghat,1998,net,canal_private,0.0
Madhya Pradesh,Barwani,1998,net,canal_private,813.0
Madhya Pradesh,Betul,1998,net,canal_private,0.0
Madhya Pradesh,Bhind,1998,net,canal_private,0.0
Madhya Pradesh,Bhopal,1998,net,canal_private,0.0
Madhya Pradesh,Bilaspur,1998,net,canal_private,0.0
Madhya Pradesh,Chhatarpur,1998,net,canal_private,0.0
Madhya Pradesh,Chhindwara,1998,net,canal_private,0.0
Madhya Pradesh,Damoh,1998,net,canal_private,0.0
Madhya Pradesh,Dantewada,1998,net,canal_private,0.0
Madhya Pradesh,Datia,1998,net,canal_private,0.0
Madhya Pradesh,Dewas,1998,net,canal_private,0.0
Madhya Pradesh,Dhamtari,1998,net,canal_private,0.0
Madhya Pradesh,Dhar,1998,net,canal_private,0.0
Madhya Pradesh,Dindori,1998,net,canal_private,0.0
Madhya Pradesh,Durg,1998,net,canal_private,0.0
Madhya Pradesh,Guna,1998,net,canal_private,0.0
Madhya Pradesh,Gwalior,1998,net,canal_private,0.0
Madhya Pradesh,Harda,1998,net,canal_private,0.0
Madhya Pradesh,Hoshangabad,1998,net,canal_private,0.0
Madhya Pradesh,Indore,1998,net,canal_private,0.0
Madhya Pradesh,Jabalpur,1998,net,canal_private,0.0
Madhya Pradesh,Janjgir-Champa,1998,net,canal_private,0.0
Madhya Pradesh,Jashpur,1998,net,canal_private,29.0
Madhya Pradesh,Jhabua,1998,net,canal_private,0.0
Madhya Pradesh,Kabirdham,1998,net,canal_private,6.0
Madhya Pradesh,Kanker,1998,net,canal_private,0.0
Madhya Pradesh,Katni,1998,net,canal_private,0.0
Madhya Pradesh,Khandwa,1998,net,canal_private,0.0
Madhya Pradesh,Khargone,1998,net,canal_private,0.0
Madhya Pradesh,Korba,1998,net,canal_private,0.0
Madhya Pradesh,Korea,1998,net,canal_private,0.0
Madhya Pradesh,Mahasamund,1998,net,canal_private,0.0
Madhya Pradesh,Mandla,1998,net,canal_private,0.0
Madhya Pradesh,Mandsaur,1998,net,canal_private,0.0
Madhya Pradesh,Morena,1998,net,canal_private,0.0
Madhya Pradesh,Narsinghpur,1998,net,canal_private,0.0
Madhya Pradesh,Neemuch,1998,net,canal_private,0.0
Madhya Pradesh,Panna,1998,net,canal_private,0.0
Madhya Pradesh,Raigarh,1998,net,canal_private,30.0
Madhya Pradesh,Raipur,1998,net,canal_private,0.0
Madhya Pradesh,Raisen,1998,net,canal_private,0.0
Madhya Pradesh,Rajgarh,1998,net,canal_private,0.0
Madhya Pradesh,Rajnandgaon,1998,net,canal_private,0.0
Madhya Pradesh,Ratlam,1998,net,canal_private,0.0
Madhya Pradesh,Rewa,1998,net,canal_private,0.0
Madhya Pradesh,Sagar,1998,net,canal_private,0.0
Madhya Pradesh,Satna,1998,net,canal_private,0.0
Madhya Pradesh,Sehore,1998,net,canal_private,0.0
Madhya Pradesh,Seoni,1998,net,canal_private,78.0
Madhya Pradesh,Shahdol,1998,net,canal_private,0.0
Madhya Pradesh,Shajapur,1998,net,canal_private,0.0
Madhya Pradesh,Sheopur,1998,net,canal_private,0.0
Madhya Pradesh,Shivpuri,1998,net,canal_private,0.0
Madhya Pradesh,Sidhi,1998,net,canal_private,869.0
Madhya Pradesh,Surguja,1998,net,canal_private,20.0
Madhya Pradesh,Tikamgarh,1998,net,canal_private,0.0
Madhya Pradesh,Ujjain,1998,net,canal_private,0.0
Madhya Pradesh,Umaria,1998,net,canal_private,0.0
Madhya Pradesh,Vidisha,1998,net,canal_private,0.0
Maharashtra,Ahilyanagar,1998,net,canal_private,0.0
Maharashtra,Akola,1998,net,canal_private,0.0
Maharashtra,Amravati,1998,net,canal_private,0.0
Maharashtra,Beed,1998,net,canal_private,0.0
Maharashtra,Bhandara,1998,net,canal_private,0.0
Maharashtra,Buldhana,1998,net,canal_private,0.0
Maharashtra,Chandrapur,1998,net,canal_private,0.0
Maharashtra,Chhatrapati Sambhajinagar,1998,net,canal_private,0.0
Maharashtra,Dharashiv,1998,net,canal_private,0.0
Maharashtra,Dhule,1998,net,canal_private,0.0
Maharashtra,Gadchiroli,1998,net,canal_private,0.0
Maharashtra,Jalgaon,1998,net,canal_private,0.0
Maharashtra,Jalna,1998,net,canal_private,0.0
Maharashtra,Kolhapur,1998,net,canal_private,0.0
Maharashtra,Latur,1998,net,canal_private,0.0
Maharashtra,Nagpur,1998,net,canal_private,0.0
Maharashtra,Nanded,1998,net,canal_private,0.0
Maharashtra,Nandurbar,1998,net,canal_private,0.0
Maharashtra,Nashik,1998,net,canal_private,0.0
Maharashtra,Parbhani,1998,net,canal_private,0.0
Maharashtra,Pune,1998,net,canal_private,0.0
Maharashtra,Raigad,1998,net,canal_private,0.0
Maharashtra,Ratnagiri,1998,net,canal_private,0.0
Maharashtra,Sangli,1998,net,canal_private,0.0
Maharashtra,Satara,1998,net,canal_private,0.0
Maharashtra,Sindhudurg,1998,net,canal_private,0.0
Maharashtra,Solapur,1998,net,canal_private,0.0
Maharashtra,Thane,1998,net,canal_private,0.0
Maharashtra,Wardha,1998,net,canal_private,0.0
Maharashtra,Washim,1998,net,canal_private,0.0
Maharashtra,Yavatmal,1998,net,canal_private,0.0
Manipur,Bishnupur,1998,net,canal_private,0.0
Manipur,Chandel,1998,net,canal_private,0.0
Manipur,Imphal East,1998,net,canal_private,0.0
Manipur,Imphal West,1998,net,canal_private,0.0
Manipur,Senapati,1998,net,canal_private,0.0
Manipur,Tamenglong,1998,net,canal_private,0.0
Manipur,Thoubal,1998,net,canal_private,0.0
Manipur,Ukhrul,1998,net,canal_private,0.0
Mizoram,Aizawl,1998,net,canal_private,2590.0
Mizoram,Champhai,1998,net,canal_private,434.0
Mizoram,Kolasib,1998,net,canal_private,1846.0
Mizoram,Lunglei,1998,net,canal_private,733.0
Nagaland,Kohima,1998,net,canal_private,0.0
Nagaland,Mokokchung,1998,net,canal_private,0.0
Nagaland,Mon,1998,net,canal_private,0.0
Nagaland,Phek,1998,net,canal_private,0.0
Nagaland,Tuensang,1998,net,canal_private,0.0
Nagaland,Wokha,1998,net,canal_private,0.0
Nagaland,Zunheboto,1998,net,canal_private,0.0
Puducherry,Karaikal,1998,net,canal_private,0.0
Puducherry,Mahe,1998,net,canal_private,0.0
Puducherry,Pondicherry,1998,net,canal_private,0.0
Puducherry,Yanam,1998,net,canal_private,0.0
Punjab,Amritsar,1998,net,canal_private,0.0
Punjab,Bathinda,1998,net,canal_private,0.0
Punjab,Faridkot,1998,net,canal_private,0.0
Punjab,Fatehgarh Sahib,1998,net,canal_private,0.0
Punjab,Firozepur,1998,net,canal_private,0.0
Punjab,Gurdaspur,1998,net,canal_private,166.0
Punjab,Hoshiarpur,1998,net,canal_private,0.0
Punjab,Jalandhar,1998,net,canal_private,0.0
Punjab,Kapurthala,1998,net,canal_private,0.0
Punjab,Ludhiana,1998,net,canal_private,0.0
Punjab,Mansa,1998,net,canal_private,0.0
Punjab,Moga,1998,net,canal_private,0.0
Punjab,Muktsar,1998,net,canal_private,0.0
Punjab,Nawanshahr,1998,net,canal_private,0.0
Punjab,Patiala,1998,net,canal_private,0.0
Punjab,Rupnagar,1998,net,canal_private,0.0
Punjab,Sangrur,1998,net,canal_private,0.0
Rajasthan,Ajmer,1998,net,canal_private,0.0
Rajasthan,Alwar,1998,net,canal_private,0.0
Rajasthan,Banswara,1998,net,canal_private,0.0
Rajasthan,Baran,1998,net,canal_private,0.0
Rajasthan,Barmer,1998,net,canal_private,0.0
Rajasthan,Bharatpur,1998,net,canal_private,0.0
Rajasthan,Bhilwara,1998,net,canal_private,0.0
Rajasthan,Bikaner,1998,net,canal_private,0.0
Rajasthan,Bundi,1998,net,canal_private,0.0
Rajasthan,Chittorgarh,1998,net,canal_private,0.0
Rajasthan,Churu,1998,net,canal_private,0.0
Rajasthan,Dausa,1998,net,canal_private,0.0
Rajasthan,Dholpur,1998,net,canal_private,0.0
Rajasthan,Dungarpur,1998,net,canal_private,0.0
Rajasthan,Ganganagar,1998,net,canal_private,0.0
Rajasthan,Hanumangarh,1998,net,canal_private,0.0
Rajasthan,Jaipur,1998,net,canal_private,0.0
Rajasthan,Jaisalmer,1998,net,canal_private,0.0
Rajasthan,Jalore,1998,net,canal_private,0.0
Rajasthan,Jhalawar,1998,net,canal_private,0.0
Rajasthan,Jhunjhunu,1998,net,canal_private,0.0
Rajasthan,Jodhpur,1998,net,canal_private,0.0
Rajasthan,Karauli,1998,net,canal_private,0.0
Rajasthan,Kota,1998,net,canal_private,0.0
Rajasthan,Nagaur,1998,net,canal_private,0.0
Rajasthan,Pali,1998,net,canal_private,0.0
Rajasthan,Rajsamand,1998,net,canal_private,0.0
Rajasthan,Sawai Madhopur,1998,net,canal_private,0.0
Rajasthan,Sikar,1998,net,canal_private,0.0
Rajasthan,Sirohi,1998,net,canal_private,0.0
Rajasthan,Tonk,1998,net,canal_private,0.0
Rajasthan,Udaipur,1998,net,canal_private,0.0
Tamil Nadu,Coimbatore,1998,net,canal_private,643.0
Tamil Nadu,Cuddalore,1998,net,canal_private,0.0
Tamil Nadu,Dharmapuri,1998,net,canal_private,0.0
Tamil Nadu,Dindigul,1998,net,canal_private,0.0
Tamil Nadu,Erode,1998,net,canal_private,0.0
Tamil Nadu,Kanchipuram,1998,net,canal_private,0.0
Tamil Nadu,Kanniyakumari,1998,net,canal_private,0.0
Tamil Nadu,Karur,1998,net,canal_private,0.0
Tamil Nadu,Madurai,1998,net,canal_private,0.0
Tamil Nadu,Nagapattinam,1998,net,canal_private,0.0
Tamil Nadu,Namakkal,1998,net,canal_private,0.0
Tamil Nadu,Perambalur,1998,net,canal_private,0.0
Tamil Nadu,Pudukkottai,1998,net,canal_private,0.0
Tamil Nadu,Ramanathapuram,1998,net,canal_private,0.0
Tamil Nadu,Salem,1998,net,canal_private,0.0
Tamil Nadu,Sivaganga,1998,net,canal_private,0.0
Tamil Nadu,Thanjavur,1998,net,canal_private,0.0
Tamil Nadu,The Nilgiris,1998,net,canal_private,0.0
Tamil Nadu,Theni,1998,net,canal_private,0.0
Tamil Nadu,Thiruvallur,1998,net,canal_private,0.0
Tamil Nadu,Thiruvarur,1998,net,canal_private,0.0
Tamil Nadu,Thoothukudi,1998,net,canal_private,0.0
Tamil Nadu,Tiruchirappalli,1998,net,canal_private,0.0
Tamil Nadu,Tirunelveli,1998,net,canal_private,0.0
Tamil Nadu,Tiruvannamalai,1998,net,canal_private,0.0
Tamil Nadu,Vellore,1998,net,canal_private,0.0
Tamil Nadu,Villupuram,1998,net,canal_private,0.0
Tamil Nadu,Virudhunagar,1998,net,canal_private,0.0
Telangana,Hyderabad,1998,net,canal_private,0.0
Uttar Pradesh,Agra,1998,net,canal_private,0.0
Uttar Pradesh,Aligarh,1998,net,canal_private,0.0
Uttar Pradesh,Allahabad,1998,net,canal_private,0.0
Uttar Pradesh,Ambedkar Nagar,1998,net,canal_private,0.0
Uttar Pradesh,Amroha,1998,net,canal_private,0.0
Uttar Pradesh,Auraiya,1998,net,canal_private,0.0
Uttar Pradesh,Azamgarh,1998,net,canal_private,0.0
Uttar Pradesh,Bahraich,1998,net,canal_private,0.0
Uttar Pradesh,Ballia,1998,net,canal_private,0.0
Uttar Pradesh,Balrampur,1998,net,canal_private,0.0
Uttar Pradesh,Banda,1998,net,canal_private,0.0
Uttar Pradesh,Barabanki,1998,net,canal_private,0.0
Uttar Pradesh,Bareilly,1998,net,canal_private,0.0
Uttar Pradesh,Basti,1998,net,canal_private,0.0
Uttar Pradesh,Bijnor,1998,net,canal_private,0.0
Uttar Pradesh,Budaun,1998,net,canal_private,0.0
Uttar Pradesh,Bulandshahr,1998,net,canal_private,0.0
Uttar Pradesh,Chandauli,1998,net,canal_private,0.0
Uttar Pradesh,Chitrakoot,1998,net,canal_private,0.0
Uttar Pradesh,Deoria,1998,net,canal_private,0.0
Uttar Pradesh,Etah,1998,net,canal_private,0.0
Uttar Pradesh,Etawah,1998,net,canal_private,0.0
Uttar Pradesh,Faizabad,1998,net,canal_private,0.0
Uttar Pradesh,Farrukhabad,1998,net,canal_private,0.0
Uttar Pradesh,Fatehpur,1998,net,canal_private,0.0
Uttar Pradesh,Firozabad,1998,net,canal_private,0.0
Uttar Pradesh,Gautam Buddha Nagar,1998,net,canal_private,0.0
Uttar Pradesh,Ghaziabad,1998,net,canal_private,0.0
Uttar Pradesh,Ghazipur,1998,net,canal_private,0.0
Uttar Pradesh,Gonda,1998,net,canal_private,0.0
Uttar Pradesh,Gorakhpur,1998,net,canal_private,0.0
Uttar Pradesh,Hamirpur,1998,net,canal_private,0.0
Uttar Pradesh,Hardoi,1998,net,canal_private,0.0
Uttar Pradesh,Hathras,1998,net,canal_private,0.0
Uttar Pradesh,Jalaun,1998,net,canal_private,0.0
Uttar Pradesh,Jaunpur,1998,net,canal_private,0.0
Uttar Pradesh,Jhansi,1998,net,canal_private,0.0
Uttar Pradesh,Kannauj,1998,net,canal_private,0.0
Uttar Pradesh,Kanpur Dehat,1998,net,canal_private,0.0
Uttar Pradesh,Kanpur Nagar,1998,net,canal_private,0.0
Uttar Pradesh,Kaushambi,1998,net,canal_private,0.0
Uttar Pradesh,Kheri,1998,net,canal_private,0.0
Uttar Pradesh,Kushi Nagar,1998,net,canal_private,0.0
Uttar Pradesh,Lalitpur,1998,net,canal_private,0.0
Uttar Pradesh,Lucknow,1998,net,canal_private,0.0
Uttar Pradesh,Maharajganj,1998,net,canal_private,0.0
